x,y,elevation,occupancy,semantic_class,confidence,importance,resolution,point_count,region_id,semantic_source
-34.98336410522461,-64.92623901367188,-0.009900277480483055,1.0,unknown,0.0,0.38374614017104136,0.2,1,0,fallback
-30.791479110717773,-68.2314682006836,-3.4985408782958984,1.0,unknown,0.0,0.3804274372328178,0.2,1,1,fallback
-28.83648109436035,3.713472843170166,-0.023775627836585045,1.0,unknown,0.0,0.5177761918845475,0.1,1,2,fallback
-28.223861312866212,9.317585563659668,-0.019895296171307565,1.0,unknown,0.0,0.5158416537126495,0.1,5,3,fallback
-28.167924880981445,10.444957733154297,-0.019176077097654343,1.0,unknown,0.0,0.5148736320085406,0.1,1,4,fallback
-25.327029546101887,-52.28988265991211,-2.2595121463139853,1.0,unknown,0.0,0.45600397092994727,0.1,3,5,fallback
-24.070999145507812,-50.5573844909668,-1.9584415555000305,1.0,unknown,0.0,0.46276660576957285,0.1,2,6,fallback
-23.20079517364502,-52.17934036254883,-2.0057762265205383,1.0,unknown,0.0,0.4609433685141896,0.1,2,7,fallback
-23.729063034057617,-50.24351119995117,-2.5969319343566895,1.0,unknown,0.0,0.43830474016467924,0.2,1,8,fallback
-23.79538345336914,-39.773433685302734,-3.2443313598632812,1.0,unknown,0.0,0.46595570235601735,0.1,1,9,fallback
-20.53310489654541,-52.157583236694336,-1.308893084526062,1.0,unknown,0.0,0.43691033844406624,0.2,2,10,fallback
-21.465064366658527,-51.43231074015299,-1.3013092279434204,1.0,unknown,0.0,0.4379728124543478,0.2,3,11,fallback
-18.972227096557617,-53.24204126993815,-1.3200227816899617,1.0,unknown,0.0,0.43584506359623576,0.2,6,12,fallback
-19.848840713500977,-51.725223541259766,-1.2937456369400024,1.0,unknown,0.0,0.4387914651632804,0.2,1,13,fallback
-18.351311683654785,-1.4731440544128418,-1.2876611351966858,1.0,unknown,0.0,0.5497769162355318,0.1,2,14,fallback
-18.556593894958496,1.8629852533340454,-0.8934563100337982,1.0,unknown,0.0,0.5490805217810093,0.1,2,15,fallback
-18.362202644348145,2.4915720224380493,-0.8879439234733582,1.0,unknown,0.0,0.5494252554020037,0.1,2,16,fallback
-16.297476450602215,-56.72828801472982,-1.3785167535146077,1.0,unknown,0.0,0.42810508104874423,0.2,3,17,fallback
-17.204375076293946,-55.0656623840332,-1.3473925113677978,1.0,unknown,0.0,0.43247824083494035,0.2,5,18,fallback
-17.859800338745117,-53.856178283691406,-1.325117588043213,1.0,unknown,0.0,0.4347791326917251,0.2,1,19,fallback
-16.25194549560547,-51.09095001220703,-3.7531471252441406,1.0,unknown,0.0,0.4441594014252691,0.2,1,20,fallback
-16.41118049621582,-29.247926712036133,1.5552912950515747,1.0,unknown,0.0,0.5043873141195003,0.1,1,21,fallback
-16.524070627549115,-27.61320910734289,4.1187957314883965,1.0,unknown,0.0,0.5651921787282629,0.1,17,22,fallback
-14.635601043701172,-58.516807556152344,-1.4088557958602905,1.0,unknown,0.0,0.42404210915169416,0.2,1,23,fallback
-15.205603122711182,-57.26997947692871,-1.3839722871780396,1.0,unknown,0.0,0.4277415795253432,0.2,2,24,fallback
-14.786303520202637,-52.174564361572266,-3.7962796688079834,1.0,unknown,0.0,0.442505433267983,0.2,2,25,fallback
