x,y,elevation,occupancy,semantic_class,confidence,importance,resolution,point_count,region_id,semantic_source
-54.62162780761719,51.892677307128906,3.5507216453552246,1.0,unknown,0.0,0.37897489156710695,0.2,1,0,fallback
-50.587202072143555,60.698509216308594,4.654108285903931,1.0,unknown,0.0,0.3979331027755624,0.2,2,1,fallback
-48.58849334716797,43.07090759277344,6.092888355255127,1.0,unknown,0.0,0.4102090790115793,0.2,1,2,fallback
-47.30718231201172,42.365882873535156,2.99009370803833,1.0,unknown,0.0,0.4144861218451419,0.2,1,3,fallback
-45.08650207519531,12.610507011413574,7.688640117645264,1.0,unknown,0.0,0.464549446394279,0.1,1,4,fallback
-45.45403289794922,41.24014472961426,6.514856338500977,1.0,unknown,0.0,0.49391499604835887,0.1,2,5,fallback
-45.16259574890137,61.00274848937988,1.808906376361847,1.0,unknown,0.0,0.377510586363908,0.2,2,6,fallback
-43.69745635986328,39.18085861206055,6.89896821975708,1.0,unknown,0.0,0.42892766723558207,0.2,1,7,fallback
-41.19495646158854,37.50033187866211,6.544830322265625,1.0,unknown,0.0,0.4723385665788302,0.1,3,8,fallback
-40.69904708862305,39.95509338378906,1.3490487337112427,1.0,unknown,0.0,0.4338994526862543,0.2,1,9,fallback
-40.57798767089844,40.784217834472656,1.3615961074829102,1.0,unknown,0.0,0.432404143821169,0.2,1,10,fallback
-38.118124280657085,10.391804422651019,1.0409851635673217,1.0,unknown,0.0,0.5116152678785335,0.1,7,11,fallback
-39.75404930114746,36.68512725830078,6.360028266906738,1.0,unknown,0.0,0.4432006640227123,0.2,2,12,fallback
-39.73659896850586,39.4814338684082,1.9794763326644897,1.0,unknown,0.0,0.5869523036129202,0.1,2,13,fallback
-39.762088775634766,40.4260368347168,1.3422114849090576,1.0,unknown,0.0,0.434889467046658,0.2,1,14,fallback
-37.19762496948242,10.956319618225098,1.341638264246285,1.0,unknown,0.0,0.5083989422597794,0.1,10,15,fallback
-36.26601982116699,33.808006286621094,3.492563247680664,1.0,unknown,0.0,0.4562751945774731,0.1,2,16,fallback
-36.28523635864258,35.11848576863607,5.138991514841716,1.0,unknown,0.0,0.4894113023094565,0.1,3,17,fallback
-37.15505599975586,36.48212432861328,2.453582286834717,1.0,unknown,0.0,0.4487854288586992,0.2,1,18,fallback
-35.44881057739258,11.801326910654703,1.4445003867149353,1.0,unknown,0.0,0.5064946194896722,0.1,6,19,fallback
-34.511178796941586,12.264253442937678,0.7677695901895111,1.0,unknown,0.0,0.517296252215728,0.1,11,20,fallback
-35.27744197845459,33.48221778869629,5.148934602737427,1.0,unknown,0.0,0.4930678480653584,0.1,4,21,fallback
-35.35046223231724,34.91120038713728,4.3375130380902975,1.0,unknown,0.0,0.49534748244444116,0.1,7,22,fallback
-35.21283435821533,36.860918045043945,2.4038069248199463,1.0,unknown,0.0,0.4528140683125863,0.1,4,23,fallback
-34.84309387207031,38.20203399658203,2.439324975013733,1.0,unknown,0.0,0.4499537318880861,0.2,2,24,fallback
-32.250223541259764,3.511914777755737,5.313964557647705,1.0,unknown,0.0,0.5085527626904627,0.1,5,25,fallback
-32.4420051574707,4.0984392166137695,5.357680320739746,1.0,unknown,0.0,0.5069004173105375,0.1,1,26,fallback
-32.24126942952474,6.81385604540507,0.4554861582194765,1.0,unknown,0.0,0.5340913271415787,0.1,18,27,fallback
-32.95472780863444,12.997259020805359,0.410863159049768,1.0,unknown,0.0,0.5247022774597997,0.1,24,28,fallback
-32.440992736816405,26.93836784362793,3.1621293783187867,1.0,unknown,0.0,0.5023120482388362,0.1,10,29,fallback
-33.17729043960571,28.598429918289185,2.954692244529724,1.0,unknown,0.0,0.499553643677792,0.1,8,30,fallback
-32.51112365722656,31.906688690185547,3.210073471069336,1.0,unknown,0.0,0.46834316884381144,0.1,1,31,fallback
-33.05900268554687,33.23918914794922,4.1817809581756595,1.0,unknown,0.0,0.47828455929163627,0.1,5,32,fallback
-32.8157704671224,35.0012329949273,3.1249910593032837,1.0,unknown,0.0,0.4984362608707751,0.1,9,33,fallback
-32.8436393737793,37.194580078125,3.223489463329315,1.0,unknown,0.0,0.4891944468131608,0.1,4,34,fallback
-32.93032455444336,38.08159255981445,3.5524916648864746,1.0,unknown,0.0,0.45396515069569465,0.1,1,35,fallback
-32.568379720052086,40.412193298339844,2.451794465382894,1.0,unknown,0.0,0.44983273907305277,0.2,3,36,fallback
-31.017608642578125,-10.783438682556152,3.8380391597747803,1.0,unknown,0.0,0.5064841567994199,0.1,1,37,fallback
-30.31238055229187,-0.7194639779627323,4.975756525993347,1.0,unknown,0.0,0.5147610119565825,0.1,8,38,fallback
-30.80964728764125,1.0882142279297113,4.591250802789416,1.0,unknown,0.0,0.5555986673469071,0.1,14,39,fallback
-30.13505193922255,2.4434944788614907,3.447852889696757,1.0,unknown,0.0,0.5748515672772211,0.1,9,40,fallback
-31.67586326599121,5.49812650680542,1.3496797708794475,1.0,unknown,0.0,0.5668027768100488,0.1,6,41,fallback
-31.9152889251709,6.221110900243123,-0.015580162716408571,1.0,unknown,0.0,0.5276504142444638,0.1,6,42,fallback
-31.405802506666916,13.69704085129958,0.7909398269839585,1.0,unknown,0.0,0.5273166910681233,0.1,13,43,fallback
-30.21054768562317,14.218520879745483,1.3597505851066671,1.0,unknown,0.0,0.5295098453130699,0.1,8,44,fallback
-30.489824771881104,22.729392528533936,2.89394873380661,1.0,unknown,0.0,0.5030025417604617,0.1,4,45,fallback
-31.571776866912842,25.20704174041748,3.676419585943222,1.0,unknown,0.0,0.5087526384577064,0.1,8,46,fallback
-31.918067932128906,26.300004959106445,4.860286712646484,1.0,unknown,0.0,0.4809271186265057,0.1,1,47,fallback
-31.78979778289795,31.7529878616333,3.1667908430099487,1.0,unknown,0.0,0.47042439858898744,0.1,2,48,fallback
-31.182119369506836,32.75879414876302,3.0132938424746194,1.0,unknown,0.0,0.5196369275098767,0.1,6,49,fallback
-31.04018497467041,35.135385513305664,2.348860338330269,1.0,unknown,0.0,0.49735965652655845,0.1,8,50,fallback
-31.641279220581055,38.34088897705078,2.93109667301178,1.0,unknown,0.0,0.4753343323081547,0.1,2,51,fallback
-29.062220255533855,-14.887127240498861,3.8155848185221353,1.0,unknown,0.0,0.5076254184823681,0.1,6,52,fallback
-28.480385780334473,-2.3027940137045726,3.286311613831328,1.0,unknown,0.0,0.6041327520890581,0.1,14,53,fallback
-28.74895582393724,-1.0602648472603486,1.8269797600891884,1.0,unknown,0.0,0.6046649981309821,0.1,49,54,fallback
-29.474373352833283,0.7044631679839386,1.8518593894461026,1.0,unknown,0.0,0.5956908217893571,0.1,39,55,fallback
-29.943324661254884,2.4240650653839113,3.79432635307312,1.0,unknown,0.0,0.5799049581132718,0.1,5,56,fallback
-28.525327682495117,6.430974006652832,-0.013712642714381218,1.0,unknown,0.0,0.5172761964196052,0.1,1,57,fallback
-29.857698440551758,9.92349910736084,-0.009718039073050022,1.0,unknown,0.0,0.5106092064006957,0.1,1,58,fallback
-29.742040634155273,10.075992584228516,-0.009485011920332909,1.0,unknown,0.0,0.5107926145741718,0.1,1,59,fallback
-28.90329485354216,14.867812239605447,0.5741849132995729,1.0,unknown,0.0,0.5483009010019959,0.1,46,60,fallback
-28.1163756052653,17.765268961588543,1.2956461310386658,1.0,unknown,0.0,0.5172442414349194,0.1,3,61,fallback
-28.403969764709473,18.431029796600342,0.9876805394887924,1.0,unknown,0.0,0.5145583880895166,0.1,4,62,fallback
-29.721303939819336,21.263928413391113,1.287160038948059,1.0,unknown,0.0,0.5096851516865849,0.1,2,63,fallback
-29.336265563964844,34.30393981933594,3.18523907661438,1.0,unknown,0.0,0.469588069656648,0.1,1,64,fallback
-28.158857345581055,40.41269302368164,3.4806783199310303,1.0,unknown,0.0,0.4572334170391831,0.1,1,65,fallback
-26.19187355041504,-12.283127784729004,4.062388896942139,1.0,unknown,0.0,0.5182128741441899,0.1,1,66,fallback
-26.543463706970215,-9.047563076019287,3.945657253265381,1.0,unknown,0.0,0.5429879936717859,0.1,2,67,fallback
-26.687001655841694,-6.524534126807904,2.8584175260540836,1.0,unknown,0.0,0.6005526502907782,0.1,29,68,fallback
-26.742232291929184,-5.181493697627898,1.8379111436605002,1.0,unknown,0.0,0.6183434359954011,0.1,31,69,fallback
-27.631918680100213,-3.0194226787203835,1.3881696940169648,1.0,unknown,0.0,0.6165880894361284,0.1,21,70,fallback
-27.554150422414143,15.462312539418539,1.290062223871549,1.0,unknown,0.0,0.5277441211464525,0.1,12,71,fallback
-27.003377151489257,35.18139801025391,1.2662761449813842,1.0,unknown,0.0,0.4862425168733159,0.1,5,72,fallback
-27.405839920043945,36.11689758300781,4.265195846557617,1.0,unknown,0.0,0.4689867904404099,0.1,1,73,fallback
-24.082237243652344,-14.542631149291992,2.6205337047576904,1.0,unknown,0.0,0.5206022485925411,0.1,1,74,fallback
-25.04953809884878,-12.857133498558632,3.802701546595647,1.0,unknown,0.0,0.5359391130402115,0.1,13,75,fallback
-24.40270269484747,-10.361186300005231,2.1233653247666857,1.0,unknown,0.0,0.6155247358342728,0.1,21,76,fallback
-24.975251718000933,-9.034658215262674,0.9050117565943352,1.0,unknown,0.0,0.6145937780639366,0.1,44,77,fallback
-25.65221357345581,-7.549500465393066,0.9553577872817792,1.0,unknown,0.0,0.6126455816075589,0.1,24,78,fallback
-25.731499354044598,-0.3016319125890732,-0.20627336539928365,1.0,unknown,0.0,0.5368414281693599,0.1,3,79,fallback
-25.545949935913086,0.007504233159124851,-0.6143667101860046,1.0,unknown,0.0,0.5283621468856594,0.1,1,80,fallback
-25.759458541870117,30.146575927734375,5.608826637268066,1.0,unknown,0.0,0.4860407981666285,0.1,1,81,fallback
-25.026212692260742,33.73719787597656,1.985217809677124,1.0,unknown,0.0,0.4789817926640375,0.1,1,82,fallback
-24.84294064839681,34.44556427001953,1.6677597363789876,1.0,unknown,0.0,0.49230515949178455,0.1,3,83,fallback
-22.27264976501465,-33.32695770263672,-2.3455861806869507,1.0,unknown,0.0,0.5002368394889721,0.1,2,84,fallback
-22.10483796255929,-19.11294037955148,2.323185225283461,1.0,unknown,0.0,0.5675511053409248,0.1,7,85,fallback
-22.87067642211914,-16.898912048339845,3.37022225856781,1.0,unknown,0.0,0.5534781830908705,0.1,15,86,fallback
-22.675332933664322,-14.8792315274477,1.6733784731113701,1.0,unknown,0.0,0.6050467642567753,0.1,64,87,fallback
-23.119548407467928,-13.18404839255593,1.1660753947640345,1.0,unknown,0.0,0.5997227847294013,0.1,44,88,fallback
-23.863152799935175,-11.073206079417261,1.3339486966945295,1.0,unknown,0.0,0.612654436102575,0.1,29,89,fallback
-22.806994756062824,-9.667500178019205,-2.312358776728312,1.0,unknown,0.0,0.5309428452887773,0.1,3,90,fallback
-22.72613016764323,-6.894922812779744,-1.1019998668149735,1.0,unknown,0.0,0.5657967764555014,0.1,12,91,fallback
-23.338124593098957,-4.567773501078288,0.36357917229179293,1.0,unknown,0.0,0.5420962702732091,0.1,3,92,fallback
-22.282339096069336,26.032878875732422,4.03605318069458,1.0,unknown,0.0,0.5021996071828664,0.1,1,93,fallback
-23.23063087463379,32.185630798339844,7.526305675506592,1.0,unknown,0.0,0.48591938291021175,0.1,1,94,fallback
-20.01051902770996,-36.156593322753906,-1.9367579221725464,1.0,unknown,0.0,0.48102628902792255,0.1,1,95,fallback
-20.751999594948508,-32.55800732699308,-1.8082527680830522,1.0,unknown,0.0,0.5108781969477986,0.1,11,96,fallback
-20.800432205200195,-25.043941497802734,6.121829509735107,1.0,unknown,0.0,0.5073336656210726,0.1,1,97,fallback
-20.397025920726634,-22.529526392618816,3.7156435030478017,1.0,unknown,0.0,0.563852297820583,0.1,27,98,fallback
-20.75526704459355,-21.149196427443933,2.7665860174737613,1.0,unknown,0.0,0.5640740321076405,0.1,29,99,fallback
-20.82147299159657,-19.11110130223361,1.0852489433653483,1.0,unknown,0.0,0.5949118070973664,0.1,88,100,fallback
-21.177533052405533,-16.993504991336746,0.989419721359178,1.0,unknown,0.0,0.5961571495740201,0.1,98,101,fallback
-21.810800790786743,-15.807652950286865,-0.4758371412754059,1.0,unknown,0.0,0.569786869562229,0.1,8,102,fallback
-20.270550537109376,-12.778127098083496,1.7241906762123107,1.0,unknown,0.0,0.5729104141551081,0.1,10,103,fallback
-20.429166507720947,-11.145507383346558,1.691524273552932,1.0,unknown,0.0,0.6136890358229558,0.1,20,104,fallback
-20.85985478900728,-8.545485292162214,1.2706807144235686,1.0,unknown,0.0,0.6240916043127436,0.1,42,105,fallback
-21.397279799930633,-7.25156189146496,0.5682977826005616,1.0,unknown,0.0,0.6202271020896867,0.1,63,106,fallback
-21.691715240478516,-5.882242361704509,1.6730139785601448,1.0,unknown,0.0,0.5934668769156513,0.1,6,107,fallback
-21.022748947143555,-2.778116822242737,-1.2429075092077255,1.0,unknown,0.0,0.5981616481283353,0.1,2,108,fallback
-20.783843994140625,-1.6079006314277648,-2.681918430328369,1.0,unknown,0.0,0.5504680663325178,0.1,10,109,fallback
-20.731304168701172,6.727462291717529,3.7581794261932373,1.0,unknown,0.0,0.5471999421252105,0.1,3,110,fallback
-20.075956344604492,10.235719680786133,4.257107734680176,1.0,unknown,0.0,0.5373958150348155,0.1,1,111,fallback
-20.18878173828125,23.0269718170166,4.3333563804626465,1.0,unknown,0.0,0.5131280507867678,0.1,1,112,fallback
-21.674713134765625,24.627984364827473,3.8639492988586426,1.0,unknown,0.0,0.5075075005976191,0.1,3,113,fallback
-18.377318064371746,-34.15005111694336,-1.8177210489908855,1.0,unknown,0.0,0.48877239361927727,0.1,3,114,fallback
-19.44976888384138,-32.140638623918804,-1.7583246401378088,1.0,unknown,0.0,0.5139657006436951,0.1,7,115,fallback
-18.60379778105637,-31.445123212090856,-1.3701159115880728,1.0,unknown,0.0,0.540276392258895,0.1,29,116,fallback
-18.779699870518275,-29.134675979614258,1.6988355370371468,1.0,unknown,0.0,0.5714513561365628,0.1,14,117,fallback
-18.53400195728649,-27.226192647760566,5.613431843844327,1.0,unknown,0.0,0.5447813607171359,0.1,11,118,fallback
-19.342946243286132,-24.29402952194214,3.8524311423301696,1.0,unknown,0.0,0.5668164920869618,0.1,20,119,fallback
-18.729109938715546,-23.130664556798802,0.9785308049414569,1.0,unknown,0.0,0.6029475243310047,0.1,71,120,fallback
-19.590227831327,-20.908286079993616,0.3713838680933874,1.0,unknown,0.0,0.5961057237781361,0.1,65,121,fallback
-19.944443702697754,-19.897029399871826,0.8185629993677139,1.0,unknown,0.0,0.5892829623141216,0.1,4,122,fallback
-18.160458246866863,-16.378863016764324,1.4347088932991028,1.0,unknown,0.0,0.6008603946941354,0.1,6,123,fallback
-18.578156100379097,-14.450008100933498,0.8098076079428816,1.0,unknown,0.0,0.6274856716098336,0.1,36,124,fallback
-19.037987630875385,-13.298602620109182,0.20533393981836004,1.0,unknown,0.0,0.616027459513897,0.1,61,125,fallback
-19.262288710650274,-10.852949226603789,1.3256144611274494,1.0,unknown,0.0,0.625840117179111,0.1,34,126,fallback
-19.464897537231444,-8.552653312683105,-1.5514037609100342,1.0,unknown,0.0,0.625660949761223,0.1,5,127,fallback
-19.380887730916342,-7.184728972117106,-2.967225917180379,1.0,unknown,0.0,0.5454991411711655,0.1,15,128,fallback
-18.403244018554688,2.9549152851104736,3.503456473350525,1.0,unknown,0.0,0.5514671659761167,0.1,2,129,fallback
-18.766904830932617,5.103517293930054,3.1945494413375854,1.0,unknown,0.0,0.5488254848148693,0.1,2,130,fallback
-18.69063949584961,6.786358833312988,3.7496755123138428,1.0,unknown,0.0,0.5453463996157425,0.1,1,131,fallback
-19.287282943725586,8.8453156153361,4.008668502171834,1.0,unknown,0.0,0.5422572521613059,0.1,3,132,fallback
-19.2486270904541,10.412132835388183,4.136761093139649,1.0,unknown,0.0,0.5415880178298185,0.1,5,133,fallback
